Data Supplied By: National Livestock Reporting Service,,,,,,,,,
Data source: National Livestock Reporting Service,,,,,,,,,
,,,,,,,,,
Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/,,,,,,,,,
,,,,,,,,,
Quarterly,State,Saleyard,Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head,Price c/kg Lwt
30/09/2018 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,4,261
30/09/2018 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,15,260.93
30/09/2018 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,3,153.33
30/09/2018 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,6,220
30/09/2018 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,1,230
30/09/2018 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,35,232.61
30/09/2018 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,1,245
30/09/2018 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,24,242.88
30/09/2018 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,2,267
30/09/2018 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,2,1,250
30/09/2018 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,D,2,1,112
30/09/2018 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,1,11,188.55
30/09/2018 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,1,100
30/09/2018 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,E,1,2,90
30/09/2018 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,C,2,25,312
30/09/2018 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,C,2,1,204
30/09/2018 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,228,270.46
30/09/2018 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,1,33,223.35
30/09/2018 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,81,233.88
30/09/2018 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,18,223.28
30/09/2018 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,19,209.74
30/09/2018 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,2,2,210.5
30/09/2018 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,D,2,1,144
30/09/2018 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,70,243.99
30/09/2018 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,7,232.43
30/09/2018 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,152,243.25
30/09/2018 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,1,285
30/09/2018 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,D,2,2,150
30/09/2018 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,33,251.67
30/09/2018 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,7,223
30/09/2018 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,66,258.79
30/09/2018 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,3,282
30/09/2018 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,2,240
30/09/2018 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,9,265.67
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,C,2,2,200
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,2,10,193.2
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,1,61,188.75
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,82,217.8
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,E,1,11,243
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,38,210.79
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,25,230.16
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,6,210
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,7,192.57
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,216,247.95
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,26,213.42
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,255,242.35
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,127,252
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,4,221.5
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,10,245
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,6,272.33
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,167,269.44
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,3,3,296
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,8,200.5
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,136,271.45
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,7,258.71
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,2,5,248
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,4,222
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,1,251
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,39,265.9
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,3,3,256
31/12/2018 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,12,268.42
31/12/2018 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,1,30,266.73
31/12/2018 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,40,309.3
31/12/2018 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,D,2,4,228.25
31/12/2018 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,237,316.45
31/12/2018 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,1,17,249.35
31/12/2018 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,152,273.64
31/12/2018 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,19,284.16
31/12/2018 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,23,260.17
31/12/2018 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,217,308.2
31/12/2018 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,1,1,264
31/12/2018 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,34,261.79
31/12/2018 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,82,300.2
31/12/2018 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,3,1,230
31/12/2018 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,137,311.07
31/12/2018 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,65,298.69
31/12/2018 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,8,318
31/12/2018 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,15,298.07
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,1,4,176.5
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,2,2,208
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,1,68,150.94
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,15,139.2
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,1,12,138.2
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,65,192.26
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,1,69,197.16
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,149,219.32
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,27,176
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,1,5,124
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,20,169.5
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,1,20,148.8
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,130,165.14
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,254,164.84
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,363,192.3
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,1,17,115.96
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,452,211.53
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,1,17,229
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,20,198.4
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,36,205.25
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,3,212.67
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,6,114
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,245,212.82
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,99,233.11
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,730,227.52
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,80,235.77
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,1,9,155.2
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,2,11,209.09
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,52,222.2
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,64,231.87
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,212,238.66
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,12,174.45
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,9,234.38
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,3,150,241.97
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,B,3,1,230
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,49,233.93
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,2,53,264.34
31/03/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,3,4,254
31/03/2019 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,1,36,192.19
31/03/2019 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,4,230
31/03/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,C,1,6,190
31/03/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,D,2,6,235
31/03/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,C,2,5,230.6
31/03/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,2,3,180
31/03/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,1,14,189.84
31/03/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,143,235.15
31/03/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,1,156,184.38
31/03/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,156,225.94
31/03/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,1,9,113.2
31/03/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,235,238.17
31/03/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,1,25,242.41
31/03/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,10,219.6
31/03/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,3,1,230
31/03/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,224,233.16
31/03/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,1,12,237.67
31/03/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,69,217.64
31/03/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,1,14,244
31/03/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,522,242.72
31/03/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,3,4,235
31/03/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,1,11,260
31/03/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,3,236
31/03/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,1,145
31/03/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,122,228.12
31/03/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,4,122
31/03/2019 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,253,253.67
31/03/2019 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,21,247.78
31/03/2019 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,1,244
31/03/2019 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,2,248.2
31/03/2019 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,41,279.07
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,1,2,172
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,1,58,113.62
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,E,1,3,50
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,68,196.18
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,1,2,147
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,5,165.6
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,1,2,175
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,33,177.73
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,1,40,191.83
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,169,209.81
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,327,147.06
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,283,176.82
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,199,230.72
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,65,208.32
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,16,205.38
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,1,283
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,2,223
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,170,222.51
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,82,184.32
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,269,244.77
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,8,262.88
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,1,13,199
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,2,19,203.37
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,25,235.6
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,45,245.82
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,1,207
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,145,233.42
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,4,242
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,1,2,127
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,4,264
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,3,69,261.55
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,69,250.71
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,9,262
30/06/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,2,17,226.35
30/06/2019 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,1,37,195.27
30/06/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,C,2,21,212.19
30/06/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,2,4,144
30/06/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,1,17,196.47
30/06/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,94,235.79
30/06/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,1,214,227.79
30/06/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,57,238.81
30/06/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Dairy,D,1,14,186
30/06/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,1,32,227.69
30/06/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,131,257.77
30/06/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,29,226
30/06/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,2,2,223.5
30/06/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,1,3,172
30/06/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,273,259.49
30/06/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,1,7,204
30/06/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,28,211.71
30/06/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,1,22,252.45
30/06/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,383,273.61
30/06/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,11,262.09
30/06/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,1,256
30/06/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,2,297
30/06/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,81,269.44
30/06/2019 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,302,282.08
30/06/2019 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,21,283.43
30/06/2019 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,1,262
30/06/2019 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,2,265
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,C,2,1,188
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,C,1,10,173.4
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,1,223,161.07
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,9,180.44
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Dairy,E,1,4,40
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,23,192.13
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,55,199.55
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,12,131.33
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,1,9,198
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,213,213.21
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,127,162.33
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,155,189.87
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,29,201.86
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,14,185.36
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,18,230.22
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,11,235.45
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,2,205
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,124,230.37
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,1,3,90
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,27,184.48
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,11,223.27
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,4,236.75
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,12,261.33
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,20,250.5
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,38,239.66
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,1,180
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,5,239
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,1,210
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,30,266.7
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,1,273
30/09/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,C,2,2,249
30/09/2019 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,C,1,11,217.45
30/09/2019 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,C,2,2,200
30/09/2019 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,1,211,187.19
30/09/2019 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,2,248
30/09/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Dairy,D,1,6,108
30/09/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Dairy,E,1,15,76
30/09/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,C,2,8,232
30/09/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,C,2,8,198
30/09/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,1,1,172
30/09/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,2,2,202
30/09/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,1,28,253.18
30/09/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,182,245.34
30/09/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,1,134,211.15
30/09/2019 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,77,221.04
30/09/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,68,254.04
30/09/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,16,247
30/09/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,89,268.48
30/09/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,1,12,247
30/09/2019 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,16,233.19
30/09/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,90,283.63
30/09/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,2,266
30/09/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,2,253
30/09/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,22,251.68
30/09/2019 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,13,260
30/09/2019 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,3,230
30/09/2019 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,2,250
30/09/2019 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,12,260.5
30/09/2019 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,6,240
30/09/2019 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,D,2,2,220
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,C,2,6,161.67
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,1,4,148
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,2,2,199
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,1,305,178.05
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,16,143.5
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,E,1,69,168.7
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,1,2,182.2
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,83,200.24
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,1,7,265
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,4,215.75
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,13,179.54
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,3,196.67
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,1,28,214.81
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,303,212.55
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,286,225.01
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,187,206.33
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,E,1,5,60
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,140,239.03
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,22,221.64
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,3,194
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,46,240.3
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,3,3,242
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,1,27,131.53
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,31,191.03
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,41,248.84
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,2,4,190
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,2,200
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,28,272.29
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,33,244.62
31/12/2019 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,5,240
